text,sentiment_category
ürünü teslim aldığımın ilk dakikası halı üzerinde tecrübe ettim ışıklı turbo başlığın tabanında bulunan lastik teker lastik fitil yapısından çok zor hareket ettirerek süpürebildim zorluk teleskobik borunun gövde arası bağlantı noktasına aşırı baskı uygulamamıza oluyor oluyor halı yüzeyinde kullanırken kısa sürede boru bağlantısı kırılıp elimizde kalacaktır durumda servis kullanıcı hatası diyerek maliyet açacağı aşikar sizler halifleks sert yüzeyde kullanacaksanız kesinlikle alabilirsiniz baslık aksesuarları çok başarılı emin gücü biraz zayıf geldi sadece philips mühendislerinin halı yüzeyi başlık teleskobik boru bağlantı noktasına baskının azaltilacagi tasarım yapması gerekiyor çok mağduriyet yaşatacaktır şikayetimde teleskobik boru aksesuar bağlantı noktalarında bulunan butonun düğmenin çok zayıf olması buda kullanıcı hatasına girip kullanıcıyı masraf çıkarıp mağdur edecektir,-2.7583333333333337
temmuz 2023’te almıştım temizliğini bakımını yapıyorum düz zemindeki susamı çekemiyor fırçası son derece kötü tasarlanmış üzerinde saç tüy birikmesin sürekli temizliyorum çok çabuk işlevsiz hale geldi,-1.525
ürün kutusu açilmişti kirik çikik yok teşhi̇r ürünü algisi yaratti,-0.2142857142857142
urun fayansa ahşap yüzeylerde basarili değil yeterince iyi çekmiyor mutlaka arkadan elle temizlemeniz gerekiyor ayrica halilarin sacaklli kisimlari herhangi kucak ip dolansa urun calismiyor i̇laveten urun aldıktan fiyatında 500 tl indirime ugramis senin fiyat artarken bununki ucuzladı urunun genel kalitesinde mi bu problem dusunmeden edemiyor insan,0.27777777777777785
uzatma borusunun bağlantı düğmesi kolayca bozuluyor servis kullanıcı hatası ücret karşılığında yapıyor küçücük düğmeye 150 tl istiyor ayrıca fırçalı başlığa saç kılı çok kolay dolanıp dönmesini zorlaştırıyor süpürme performansını düşürüyor kesinlikle önermiyorum,0.4583333333333333
ürün çok çok ağır iade sonrası süreçler 3 haftayı buldu,-0.34558823529411764
süpürge çok güzel silme başlığı düşündüğüm çıkmadı hazneye su koyuyorsun süpürge açık kapalı fark etmeden gezdir bitti durduğu yerde su çok akıtıyor beğenmedik iade edip alt modelini alacağız,0.2635732323232324
ürünün emiş gücü yanında gelen aparatlar çok iyi şarj süresi tatmin ediyor parçaları birlikte tutmaya yarayan mandalları plastik yaptıkları sanırım tasarım hatasından kaynaklansa gerek ana boruyu motora bağlayan mandal hemen deforme oluyor yerinden çıkıyor para verilen ürünün kronik tasarım hatalarının olmaması gerekir düşünüyorum,0.4027777777777778
evet kronik sorun olan borunun üstündeki plastik kısım kırıldı garantiden karşılanmıyor servis sırf plastik değişimi 700 lira komple boru 1400 küsür lira istiyor alırken durumları göz önünde bulundurun,-0.5625
ürün elime geçinde test etmek ana turbo başlığı takarak halımızı sürdürmeyi denedim fakat ileri geri harekette ana gövde süpürge borusu aşırı esneme yapıyodurdu güven vermedi yüzden ürünü iade etme kararı aldım,-0.3431818181818182
çekmesine lafım yok malzeme kalitesi tasarımı inanılmaz kötü ürünü almadan mutlaka philip servisine gidin 10 de içeride bekleyin dün başıma geldi 10 de içeriye 2 kişi geldi elinde aletin borusu birinin eklem yeri kırılmış birinin ayırma tırnağı çatlamış tırnak gitti serviste ufacık tırnak para istiyorlar utanmadan sonrasında başka servise götürdüm defalık garantiden değiştirdiler 3-5 kuruş kazanacağım derken zarar ediyorsunuz şeylerden,-1.6559523809523808
çekiş gücü gayet güzel çok yorumda goruldugu teleskopik parcasi çok çabuk giriliyor motor harici hiçbir parçası garanti kapsamında değil kirita'n isim ayrıca satilmiyor teleskopik borunun fiyat yetkili serviste 1500 tl,0.4545454545454545
yaklaşık 3 aylık kullanım sonrası üzülerek söylüyorum ürün plastik aksamı çok kötü boru bağlantı kısmı parke süpürürken baskı uygulanmazken ikiye bölündü yenisi iki bin liraya yakın fiyata satılıyor emiş gücü fena değil üzerindeki şarj göstergesi soluk kalitesiz,-1.7125
paketleme kargo hızı çok iyiydi ürünü kullanmaya başladıktan iki önemli sorun karşılaştık i̇lki zamanla emiş gücü hızla azalıyor önemsemedik yaklaşık üç ay ürünün ayak kısmındaki boruların yer aldığı klips aniden yerinden çıktı servisine götürdüm servis muhtemelen ilgili kısmı zorlamış olduğumuzu söyledi klipsin aksesuar olarak kabul edildiğini ücreti verilmesi dahilinde değiştirebileceklerini söyledi gerçekten sorunun bizde olduğunu zorlamış olabileceğimizi düşünüp parasını verip yeni klips taktırdım sonraki süreçte ürünün ayak kısmını yerinden çıkarmadık zaman askısında duruyordu geçenlerde normal biçimde evi süpürürken klips yeniden yerinden çıktı plastik tutan kısmının hiçbir zorlama olmadan kırıldığını gördük üç aynı sorunun meydana gelmesi üzdü ürünün kalitesiyle ilgili şüpheler oluşturdu amazon kalite sisteminin iyi olduğunu bildiğim amazon müşteri i̇lişkilerine mesaj yazdım geri dönüş yapan hanımefendi çok ilgili yardımseverdi 30 günü aştığı servis raporuna ihtiyaç duyduklarını anlatıp süreci anlattı philips servisine gidip durumu anlattım şoke eden bilgiler verdiler ürünün ayak kısmı süpürge kısmı boruları klipsleri aksesuar sınıfına giriyormuş nerdeyse motoru haricinde garanti kapsamına giren hiçbir yok tekrar eden kırılan klipsleri anlattım rapor talep ettim aksesuar olduğu rapor veremeyeceklerini aksesuarlardaki sorun çıktığında gelip değiştirmem gerektiğini ücretli olduğunu söylediler philips müşteri ilişkilerini aradığımda aynı şekilde teyit ettiler motoru hariç neredeyse yeri aksesuar garantiye dahil değil amazon’un kalite sistemine güvenerek yeniden iletişim kurdum sefer arayan beyefendi önceki hanımefendi ilgili değildi ilgilendirmiyor diyerek philips sorunu çözmemi istedi arayan müşteri temsilcisinin amazon’u temsil ettiğine inanmıyorum amazon satış kalite politikası ekseninde sanırım yapabileceği yapacaktır bence müşterinin ürün alırken parçaların aksesuar dolayısıyla garanti dışı olduğunu belirtmesi gerekir hele hele neredeyse ürünün yüzde 70-80lik kısmı aksesuar sınıfına giriyor önem kazanıyor kısacası üründen çok memnun kalmadık sürekli aksesuar sınıfına giren parçası hiçbir sert eylemde bulunmamamıza kırılıyor servis aksesuar parası talep ediyor en azından ürünü alırken gözeterek alın değilse durum yaşandığında sürpriz yaşamamış olursunuz,-1.0521960678210676
cihazı 2023 yılında aldım 3-4 ay ürün süpürürken borusu kırıldı yenisini aldım 1 senesini doldurmadan kırıldı servis ücreti karşılığında sadece borunun parçasını değişimi yapılabileceğini söylediler halının üzerinde çalıştırırken düşük güçte çalıştırmak gerekiyormuş bilgini kullanım kılavuzunda yazdığını söyledi doğru bende satarken kimse bahsetmiyor dedim almadan kullanım kılavuzunu okumanız gerekiyor dedi ürünü satarken sigortacılar sadece ürünü parlatıyorlar ürünün eksik yönlerinden bahseden yok,-1.232142857142857
ürünü amazon satıcısından aldım amazon sevdiğim en güzel tarafı ürün paketlemesi idi yalnız siparişimde ürün elektronik cihaz olmasına hiçbir paketleme olmaksızın gönderilmiş ürün ürün elime ulaştığında dış kutusu maalesef paramparça idi durum sadece kargo firması açıklanamaz amazon ürünü gönderirken en azından koruyucu folyo kaplayabilirdi,-0.3454545454545455
müşteri hizmetlerinden memnun değilim ürün bozuldu garantisi olmasına yardımcı olmuyorlar haziranda aldım aralıkta bozuldu aydır kullanamıyorum çok ayıp ürüne dünya para ödedik birdaha alış veriş yapmam amazondan,-0.8333333333333334
pazartesi günü elime ulaşan ürünü perşembe günü denemek açtım ana boruyu çıkarıp koltuk başlığını kullandım teleskobik boruyu taktıktan süpürmeye başladım yere düştü gövdeyi arada tutan klips kalitesiz dayanıksız olamaz olamamalı philips kırılan başlığı en son 86tl ye satıyordu ayıplı mal sattığını kabul ediyor parçanın sık kırılan talep edilen parça olduğundan ticari malzeme satıyor https://www.phaksesuar.com/philips-speedpro-max-teleskobik-boru-butonugelelim ürüne evinizde evcil hayvan varsa maalesef yetersiz kalır koltuk başlığı gerçekten ergonomik olarak tatmin edici değil islak başlığı kullanamadım dahi sadece saçılan kedi kumu çekeceğim derseniz beklentinizi karşılar ayrıca çekerken hava püsküren yer yüzünüze doğru oluyor hafif ürün yüzünüze püsküren pis havayı tolere etmeniz gerekiyor ürünü alıp üzerine tyson v11 aldım 1 haftadır kullanıyorum evimde astımlı çocuk olduğu çok ürünüm philip'sen ürün tam hayal kırıklığı ikinci cihazı alacak bütçeniz alabilirsiniz,-4.387892316017316
ürün tarafıma kutusu açma kapama yerinde elektronik üründe olması gereken mühür olmadan geldi buda bende iade olmuş yada denenmiş duygusu yarattı olmaması özellikle satıcı amazon burayı tercih etmiştim,-0.9583333333333334
ürün fiyatına göre iyi amazon üzmeye başladı kısa zaman aralığında fiyatlar durmadan değişiyor satıcı amazon olmasına ürün 7990 yükseldi 7400 düştü indirim döneminden ucuza satılmaya başlandı olanlar sadece ürüne has durum değil aldığım ürünlerde oldu,1.2111111111111112
öncelikle ürünü almakla hayatımın hatasını yaptım diyerek başlayayım fayanstaki ekmek kırıntılarını almıyor kırıntıların üzerinde 6-7 defa gidip gelmek gerekiyor turboda çalıştırmama üstelik kesinlikle iyi çekmiyor ilk günlerde halılardan çıkan toza bakarak amma iyi temizliyor dedim kanmayın i̇lk genel temizlikte halıyı bu çırpayım dedim aman allah'ın halım tozlanmamıştı dip köşede biriken tüyleri görmeniz lazımdı i̇yi süpürmediği dip köşe tüy tutmuştu eski rowenta süpürgem kat kat iyi şarjı evi bitirmeye yetmiyor üstelik turboda çalıştırmam gerekiyor sürekli mutfaktaki yere saçılanları toplamıyor saçlar sarılıyor makasla keserek çıkarıyorum şarjlı gırgır başka birşey değil halılı evler kesinlikle uygun değil ofis eh kablolu süpürgenin yaptığı çeyreğini yapmıyor gırgır fazla pahalı dolayısıyla 7 bin liram çöp oldu yapıca makine bilmiyorum i̇ade olmaz elimde patladı,1.2044871794871796
philips xc8349 alırken çok dikkatli olun garantisi sadece motor aksamını kapsıyor plastik aksamı kapsamıyor philips markası sadece malını satana arkasında tüketici hakem heyetine şikayet edeceğim philips müşteri hizmetleri görüşmemde amazon süpürgeyi satarken plastik aksamın garantisi yok demesi lazım dedi sonuç müşteri mağduriyeti philips in nede amazon sitesinin umurumda değil burasıtürki̇ye başka ülkede yaptırmazlar,-0.3392857142857142
ürünün emiş borusu tasarımsal olarak hatalı olduğu çok çabuk kırılıyor boru kırılıyor üzerindeki düğmeler kırılıyor ürünün kırık parçası garantiye girmediği imkanlarımla japon yapıştırıcısıyla yapıştırmaya çalıştım eskisi olmuyor bence şarjlı süpürgeler içerisinde philips en son alınacak markadır,-1.2613636363636362
çok pratik kibar hızlı şarj ısınma derecesine gayet iyi ailecek 4 5 tane aldık aynı zamanda f211 modeli osb type modeli olan 4 5 tane aldık çok güzel çalışıyor,1.5781565656565655
6 yıl olmuş şarj adaptörü telefonu arada ısındırıyor sıklık çok çok az fiyatına göre düşünmeden alın,-0.25
kaliteli ürün hızlı şarj ediyor phone tl kullanıyorum sıkıntısız tereddütsüz alınabilecek marka,1.2
i̇şlevi tatmin edici performans görüntüsü şık alacak arkadaşlar tepe den tepe ye ara kablo almalı usb den tepe ye uygun değildir kablo ürün içine dahil değil ürünü sipariş ederken ara kabloyu unutmayın amazon.com.tr bin çok farklı ürünleri satması siteyi bol bol kullanalım,0.8541666666666666
hızlı şarj ediyorki şaşırdım doğrusu başka marka 67 o çıkışlı performansında,-0.05
tavsiye ederim,0.125
ürün çok kaliteli hiçbir sorun yok,0.03571428571428581
evdeki cihazları şarj etmek aldım biraz büyüklermiş kaliteli sağlam,1.4659090909090908
eşimin phone telefonlarını apple match'larımızı çok hızlı şekilde şarj etmekte düşünmeden alın,-0.05
mükemmel kalitede uzun ömürlü,1.0
birdaha evime spike'n marka çöp sokmam powerbank aldım aynı markadan bataryası şişti,0.0
satın aldım phone samsun marka telefonda i̇yad tablette denedim birinde hızlı şarj desteklemedi i̇ade ettim güvenilir ürün değil maalesef,0.19999999999999996
ürünü 3 aydır sadece evde yatağımın başındaki prizde geceleri cihazımı şarj etmek kullanıyordum bugün itibariyle başına herhangi olay gelmemesine şarj etmemeye başladı,-0.1590909090909091
garanti süresi bitti ürün bozuldu,0.0
45 de 18 şarj etti neresi hızlıydı ürünün,-0.0208333333333333
adaptörü aldığım günden beri adaptörden çok yüksek sesle cızırtı sesi geliyor,0.1944444444444444
amazon tarafından kutulanması muazzamdı kutu gönderen kişi tarafından düzensiz özensiz kutulanmıştı kutu patlaktı diyebilirim resmen boş kutu bulup içine tıkıştırılmış gibiydi i̇çinden sadece sarı başlığı çıktı ürün çok güzel arkadaşlar ürünü ilk kutulayan kuruluş özensiz amazon'a yakışmayan durum söz konusu,-0.5454545454545455
ürün bozuldu garanti süreci alakalı bilgi alabilir miyim,0.0
aldığım günden beri tekliyordu 3. ayın sonunda şarj etmemeye başladı 3-5 kuruş fazla verin orijinal alın arkadaşlar keşke aldığım ilk gün iade etseydim elimde kaldı,-0.0625
ürünü d olması nedeniyle phone yanında macbook urla kullanırım almıştım ürün macbook takılı olduğunda klavyenin üst kısmındaki metal kısma dokununca elinizle dokununca hissedebileceğiniz elektriklenme olmaya başladı kullanamıyorum şarj aletinden 100 il kar edeceğiz 20000 il ilk makineyi yakacağız spike'n güvendik aldık önermiyorum,0.0
harika tavsiye ederim,1.125
kalitesi şaşmıyor sorunsuz kullanım,0.0
uzun zamandır kullanıyorum arkadaşım aynısından kullanıyor i̇kimiz gayet memnunuz tavsiye ederim,0.125
fiyatına göre iyi,0.6111111111111112
kesinlikle tavsiye ederim gerçek hızlı şarj,0.1583333333333333
i̇ş yeri yedek aldım apple orijinal ürüne göre boyutu büyük hız kalite bakımından gerisinde değil,0.5625
telefon ilk aldığımdan günden beri kullanıyorum fiyatı uygun hızlı şarj ediyor malzeme kalitesi çok iyi,1.0611111111111111
mükemmel ürün,1.0
sorun yok apple iyi,-0.35317460317460303
güzel,0.4545454545454545
orjinal markaların neredeyse 3 te 1 fiyatında type-c mikis'li tam 27w veriyorum bilmiyorum 45 dakikada dolması gereken telefonu 1.15 de dolduruyor in koruyor prize takarken takasta alev cikarmasi hariç sorunsuz bu urun,0.1875
gayet kaliteli ürün boyutu beklediğimden tık büyük,1.0
i̇phonelar alıyorsanız 27 matt şarj özelliğinin tamamını kullanamayacaksınız sanırsam phone yazılımsal kısıtlamaya yapıyor,0.0
plastik kalitesi kullanımı gayet iyi adaptörlere göre biraz büyük ağır,0.3905228758169935
40 o üstü almak varken aldım bilmiyorum,-0.0142857142857142
ürünün kutusu yıpranmış yırtık şekilde geldi ürünün boyutu biraz büyük marka ürün kalitesi gayet güzel üründe bulunan küçük fed olmasa olurmuş,0.15454545454545449
merhaba ürünü satın alalı iki seneyi geçti şuan şarj etmesinde problem stabil şekilde şarj edemiyorum telefonu garantisi yıl yardımcı olabilir misiniz,-0.08333333333333331
ölçüm değerlerini test cihazı gözlemledim vadedilen 27w değerini rahatlıkla sunabiliyor hızlı şarj destekleyen cihazlar kutusunun güvenlik etiketi açık geldiği 1 yıldız kırdım üründe herhangi sorun yoktu kullanılmamıştı,0.10624999999999996
emin olmamakla beraber phone 15 pro mal cihazla beraber çok ısınıyor ürünün kalitesi tartışılmaz isınmadan sakınarak kullanıyorum,-0.21250000000000002
gayet başarılı,1.0
hızlı kargo,-0.05